Iteration,Scenario,Left_Out_Year,Train_Rows,Test_Rows,RMSE,NRMSE_Percent,Status,Error
86,Cold_Full,2024,2998,2062,1474.2151939456257,17.94894555200721,Completed,
67,Cold_Full,2024,2998,2062,1352.2705444584526,16.464238378323987,Completed,
73,Cold_Full,2024,2998,2062,1257.6275900446794,15.311936297440285,Completed,
91,Cold_Full,2024,2998,2062,1243.898354903147,15.144779361981946,Completed,
80,Cold_Full,2024,2998,2062,1584.4460914844685,19.291034811566522,Completed,
78,Cold_Full,2024,2998,2062,1367.6139265693944,16.651047964349114,Completed,
92,Cold_Full,2024,2998,2062,1279.5024058753918,15.578267752928,Completed,
76,Cold_Full,2024,2998,2062,1324.2910407433164,16.123580792635252,Completed,
79,Cold_Full,2024,2998,2062,1163.839208098598,14.170038854058511,Completed,
85,Cold_Full,2024,2998,2062,1425.0090742878235,17.349848509600783,Completed,
90,Cold_Full,2024,2998,2062,1357.5075971597278,16.528000829134577,Completed,
82,Cold_Full,2024,2998,2062,1283.0443738572849,15.621392115446472,Completed,
96,Cold_Full,2024,2998,2062,1348.6792948158259,16.420513999031265,Completed,
94,Cold_Full,2024,2998,2062,1600.7195985242927,19.48916890555605,Completed,
81,Cold_Full,2024,2998,2062,1612.395935470277,19.631331282494685,Completed,
95,Cold_Full,2024,2998,2062,1184.5553971811792,14.422263733720179,Completed,
87,Cold_Full,2024,2998,2062,1533.8032093221555,18.674444819643266,Completed,
89,Cold_Full,2024,2998,2062,1374.527163871603,16.73521838969478,Completed,
83,Cold_Full,2024,2998,2062,1287.6630922002885,15.677626187920485,Completed,
0,Warm_Common,2022,3817,1243,1756.4999995901,21.46250202045931,Completed,
1,Warm_Common,2022,3817,1243,1726.8848802809107,21.100637768732614,Completed,
2,Warm_Common,2022,3817,1243,1717.822071930536,20.989900198236544,Completed,
4,Warm_Common,2022,3817,1243,1741.919211307034,21.284340791846603,Completed,
6,Warm_Common,2022,3817,1243,1776.513442360151,21.707044323897286,Completed,
88,Cold_Full,2024,2998,2062,1274.2956823580785,15.514874567658698,Completed,
3,Warm_Common,2022,3817,1243,1777.4477971074693,21.7184611133404,Completed,
5,Warm_Common,2022,3817,1243,1667.4072733115213,20.373886695547018,Completed,
98,Cold_Full,2024,2998,2062,1424.0816055479168,17.33855634141384,Completed,
7,Warm_Common,2022,3817,1243,1818.6500033936375,22.221906849674376,Completed,
9,Warm_Common,2022,3817,1243,1671.7372430728874,20.42679417335717,Completed,
10,Warm_Common,2022,3817,1243,1703.1486203451948,20.81060672577939,Completed,
11,Warm_Common,2022,3817,1243,1729.6723464706247,21.13469754598434,Completed,
12,Warm_Common,2022,3817,1243,1775.7132657023817,21.697267043431527,Completed,
93,Cold_Full,2024,2998,2062,1508.4782792340654,18.36610734413338,Completed,
97,Cold_Full,2024,2998,2062,1259.181942815614,15.330860938407692,Completed,
13,Warm_Common,2022,3817,1243,1725.9582996633667,21.089315970622284,Completed,
14,Warm_Common,2022,3817,1243,1782.3878252413097,21.77882283484818,Completed,
18,Warm_Common,2022,3817,1243,1860.9966293666332,22.739336138440187,Completed,
8,Warm_Common,2022,3817,1243,1656.7063728264231,20.24313343717198,Completed,
15,Warm_Common,2022,3817,1243,1706.161736357143,20.84742369618042,Completed,
16,Warm_Common,2022,3817,1243,1817.1437778729805,22.203502427079492,Completed,
99,Cold_Full,2024,2998,2062,1498.0393711199947,18.239010978466172,Completed,
19,Warm_Common,2022,3817,1243,1687.4273869861722,20.618510510117066,Completed,
22,Warm_Common,2022,3817,1243,1708.691339945407,20.878332675478312,Completed,
20,Warm_Common,2022,3817,1243,1725.5174077133038,21.08392875492559,Completed,
21,Warm_Common,2022,3817,1243,1671.6349890233935,20.425544741108737,Completed,
17,Warm_Common,2022,3817,1243,1629.468606569032,19.91031783030123,Completed,
27,Warm_Common,2022,3817,1243,1734.4984143739466,21.19366679856054,Completed,
23,Warm_Common,2022,3817,1243,1689.2856056492444,20.64121590255655,Completed,
26,Warm_Common,2022,3817,1243,1768.0445893171911,21.603564235318913,Completed,
25,Warm_Common,2022,3817,1243,1725.1540559398752,21.079488995077504,Completed,
24,Warm_Common,2022,3817,1243,1697.58333905955,20.74260509704871,Completed,
28,Warm_Common,2022,3817,1243,1717.6140235123523,20.987358074925037,Completed,
29,Warm_Common,2022,3817,1243,1712.1096398750046,20.920100548613892,Completed,
30,Warm_Common,2022,3817,1243,1705.4587979106589,20.838834559925683,Completed,
33,Warm_Common,2022,3817,1243,1725.619022324369,21.08517037393829,Completed,
36,Warm_Common,2022,3817,1243,1697.1274824620507,20.73703502978588,Completed,
34,Warm_Common,2022,3817,1243,1723.8188561372062,21.063174319034697,Completed,
32,Warm_Common,2022,3817,1243,1761.2511118663888,21.520555397546172,Completed,
40,Warm_Common,2022,3817,1243,1897.4083850319005,23.184247826294808,Completed,
38,Warm_Common,2022,3817,1243,1714.4169017380427,20.94829275607688,Completed,
35,Warm_Common,2022,3817,1243,1722.342549658145,21.04513547428829,Completed,
48,Warm_Common,2022,3817,1243,1746.6417392469648,21.342044899717994,Completed,
31,Warm_Common,2022,3817,1243,1646.556423527538,20.11911219755586,Completed,
37,Warm_Common,2022,3817,1243,1754.8958513373027,21.442901089559903,Completed,
47,Warm_Common,2022,3817,1243,1696.2973985739338,20.726892315792135,Completed,
51,Warm_Common,2022,3817,1243,1789.696369782244,21.868125227112927,Completed,
41,Warm_Common,2022,3817,1243,1705.6962750556852,20.841736269977567,Completed,
46,Warm_Common,2022,3817,1243,1706.6894681249496,20.853871999132572,Completed,
49,Warm_Common,2022,3817,1243,1680.4114874154795,20.532783918174868,Completed,
52,Warm_Common,2022,3817,1243,1710.6649879831277,20.90244848817808,Completed,
42,Warm_Common,2022,3817,1243,1696.6789095582606,20.731553961265433,Completed,
39,Warm_Common,2022,3817,1243,1784.3641582296868,21.802971454697907,Completed,
53,Warm_Common,2022,3817,1243,1712.7651865072482,20.928110608916946,Completed,
54,Warm_Common,2022,3817,1243,1723.6362809693626,21.060943450882323,Completed,
44,Warm_Common,2022,3817,1243,1700.1121657660112,20.77350458370369,Completed,
43,Warm_Common,2022,3817,1243,1734.5213956227935,21.193947604196705,Completed,
57,Warm_Common,2022,3817,1243,1780.414576600006,21.754711902334243,Completed,
58,Warm_Common,2022,3817,1243,1749.9887495906119,21.382941692362333,Completed,
45,Warm_Common,2022,3817,1243,1657.8942932958792,20.257648521420084,Completed,
61,Warm_Common,2022,3817,1243,1750.6497550029762,21.391018452966783,Completed,
60,Warm_Common,2022,3817,1243,1747.3512545453877,21.350714397884516,Completed,
63,Warm_Common,2022,3817,1243,1711.4716728432084,20.912305291732533,Completed,
50,Warm_Common,2022,3817,1243,1699.2010908937032,20.762372248780682,Completed,
56,Warm_Common,2022,3817,1243,1716.2822069950175,20.971084738915447,Completed,
66,Warm_Common,2022,3817,1243,1689.6998320310856,20.646277294278306,Completed,
55,Warm_Common,2022,3817,1243,1694.4957097777735,20.704877656277844,Completed,
68,Warm_Common,2022,3817,1243,1738.5048707575836,21.242621297990517,Completed,
64,Warm_Common,2022,3817,1243,1680.2577974782675,20.530905995835724,Completed,
67,Warm_Common,2022,3817,1243,1712.678231660911,20.927048116138334,Completed,
72,Warm_Common,2022,3817,1243,1718.9931251581056,21.004209183302667,Completed,
59,Warm_Common,2022,3817,1243,1677.4475369574418,20.496567696877392,Completed,
71,Warm_Common,2022,3817,1243,1751.598948996367,21.402616561709003,Completed,
75,Warm_Common,2022,3817,1243,1707.796507685471,20.867398807450225,Completed,
76,Warm_Common,2022,3817,1243,1772.552327102485,21.658643843259217,Completed,
65,Warm_Common,2022,3817,1243,1692.8154576237393,20.6843468192387,Completed,
70,Warm_Common,2022,3817,1243,1676.0543707642084,20.47954473516712,Completed,
69,Warm_Common,2022,3817,1243,1689.130659671805,20.63932263278448,Completed,
79,Warm_Common,2022,3817,1243,1720.9091517688514,21.027620925411398,Completed,
78,Warm_Common,2022,3817,1243,1670.8916962981602,20.416462519861465,Completed,
62,Warm_Common,2022,3817,1243,1803.4709930703589,22.036436004352446,Completed,
83,Warm_Common,2022,3817,1243,1758.1019738663663,21.482076387751718,Completed,
86,Warm_Common,2022,3817,1243,1698.2969221822946,20.751324299563507,Completed,
74,Warm_Common,2022,3817,1243,1769.5539852555758,21.622007396938507,Completed,
73,Warm_Common,2022,3817,1243,1682.148603328799,20.554009567937516,Completed,
85,Warm_Common,2022,3817,1243,1719.1250470052767,21.005821123474664,Completed,
80,Warm_Common,2022,3817,1243,1684.304432235903,20.580351430895263,Completed,
77,Warm_Common,2022,3817,1243,1694.4361580891793,20.704150000008514,Completed,
87,Warm_Common,2022,3817,1243,1718.4456435822146,20.997519559373565,Completed,
88,Warm_Common,2022,3817,1243,1761.9795523190176,21.529456140324413,Completed,
90,Warm_Common,2022,3817,1243,1711.6796458766833,20.914846493925644,Completed,
91,Warm_Common,2022,3817,1243,1864.0901061294412,22.77713502901093,Completed,
92,Warm_Common,2022,3817,1243,1733.4954606128417,21.1814118044648,Completed,
96,Warm_Common,2022,3817,1243,1722.7039970218445,21.049551964339813,Completed,
82,Warm_Common,2022,3817,1243,1686.4304710120764,20.606329291151365,Completed,
84,Warm_Common,2022,3817,1243,1768.7163432424284,21.611772330952856,Completed,
99,Warm_Common,2022,3817,1243,1740.0193883547306,21.261127040658536,Completed,
81,Warm_Common,2022,3817,1243,1657.6750506472888,20.254969616900052,Completed,
97,Warm_Common,2022,3817,1243,1749.9913899232138,21.38297395432864,Completed,
0,Warm_Common,2023,3305,1755,1706.2615495426571,21.295261437013135,Completed,
3,Warm_Common,2023,3305,1755,1731.1047460993286,21.605320797928364,Completed,
4,Warm_Common,2023,3305,1755,1719.5370878345739,21.46094884801951,Completed,
6,Warm_Common,2023,3305,1755,1733.8544308584333,21.63963866427787,Completed,
8,Warm_Common,2023,3305,1755,1680.5893000299152,20.97485495232349,Completed,
7,Warm_Common,2023,3305,1755,1755.7411430908267,21.91279916485319,Completed,
94,Warm_Common,2022,3817,1243,1739.4889093029149,21.254645168911278,Completed,
93,Warm_Common,2022,3817,1243,1780.4141919142564,21.754707201896622,Completed,
89,Warm_Common,2022,3817,1243,1735.2689229993234,21.203081568234772,Completed,
98,Warm_Common,2022,3817,1243,1807.3549251074755,22.08389339075347,Completed,
11,Warm_Common,2023,3305,1755,1739.6110356747033,21.711484861940182,Completed,
9,Warm_Common,2023,3305,1755,1783.4760294407076,22.258948707931665,Completed,
10,Warm_Common,2023,3305,1755,1863.453873432775,23.25712457225694,Completed,
14,Warm_Common,2023,3305,1755,1702.8083571746192,21.252163335031423,Completed,
95,Warm_Common,2022,3817,1243,1683.6513042047318,20.5723709232426,Completed,
17,Warm_Common,2023,3305,1755,1637.2195495031522,20.43357206625423,Completed,
16,Warm_Common,2023,3305,1755,1819.9433247436803,22.714084432923954,Completed,
21,Warm_Common,2023,3305,1755,1677.0184955335947,20.930288973965723,Completed,
18,Warm_Common,2023,3305,1755,1747.0578896958489,21.80442647649281,Completed,
2,Warm_Common,2023,3305,1755,1666.949636293412,20.804623017331085,Completed,
20,Warm_Common,2023,3305,1755,1727.0432086933026,21.55463015151445,Completed,
1,Warm_Common,2023,3305,1755,1736.9294302508474,21.67801667027447,Completed,
19,Warm_Common,2023,3305,1755,1696.0285663721943,21.167547106256535,Completed,
5,Warm_Common,2023,3305,1755,1794.9454348392253,22.402094397731677,Completed,
27,Warm_Common,2023,3305,1755,1701.351272735322,21.233977967097093,Completed,
22,Warm_Common,2023,3305,1755,1784.4367767143092,22.270939463025293,Completed,
28,Warm_Common,2023,3305,1755,1742.4745550416558,21.747223458737107,Completed,
13,Warm_Common,2023,3305,1755,1764.5295280585353,22.022483964083786,Completed,
29,Warm_Common,2023,3305,1755,1691.5249716763622,21.111339295396707,Completed,
30,Warm_Common,2023,3305,1755,1761.2561097463026,21.981629560038645,Completed,
33,Warm_Common,2023,3305,1755,1703.4080925037924,21.259648424659787,Completed,
32,Warm_Common,2023,3305,1755,1713.0108731058383,21.379497414691624,Completed,
35,Warm_Common,2023,3305,1755,1677.4704280210346,20.935929387344608,Completed,
15,Warm_Common,2023,3305,1755,1697.4921707263657,21.185813846997885,Completed,
34,Warm_Common,2023,3305,1755,1741.466982885903,21.734648298452235,Completed,
12,Warm_Common,2023,3305,1755,1794.5193014944873,22.396775974547577,Completed,
39,Warm_Common,2023,3305,1755,1640.6262840836712,20.476090344626098,Completed,
24,Warm_Common,2023,3305,1755,1653.8888864037401,20.64161630623304,Completed,
37,Warm_Common,2023,3305,1755,1731.921835363591,21.615518606994925,Completed,
23,Warm_Common,2023,3305,1755,1686.8526997843844,21.053026282675333,Completed,
41,Warm_Common,2023,3305,1755,1698.4061326707244,21.197220690546473,Completed,
42,Warm_Common,2023,3305,1755,1757.6130985209763,21.936162394420283,Completed,
43,Warm_Common,2023,3305,1755,1982.4933679692263,24.74281541382991,Completed,
26,Warm_Common,2023,3305,1755,1682.4025728068764,20.997485783952065,Completed,
31,Warm_Common,2023,3305,1755,1721.841815949579,21.489713364082963,Completed,
47,Warm_Common,2023,3305,1755,1655.9694231695294,20.667582767452704,Completed,
45,Warm_Common,2023,3305,1755,1902.9557002402983,23.750133237506002,Completed,
25,Warm_Common,2023,3305,1755,1766.5518303854822,22.047723621373464,Completed,
46,Warm_Common,2023,3305,1755,1755.7151315757014,21.9124745241115,Completed,
49,Warm_Common,2023,3305,1755,1756.5269072727606,21.922606016379913,Completed,
53,Warm_Common,2023,3305,1755,1671.276404610011,20.858623919188165,Completed,
51,Warm_Common,2023,3305,1755,1724.6242609652536,21.52444009988662,Completed,
48,Warm_Common,2023,3305,1755,1769.2497550864352,22.081395488303578,Completed,
40,Warm_Common,2023,3305,1755,1684.11353031544,21.018839654032675,Completed,
38,Warm_Common,2023,3305,1755,1732.5692482897664,21.623598744254245,Completed,
36,Warm_Common,2023,3305,1755,1746.9865222837984,21.803535764457422,Completed,
55,Warm_Common,2023,3305,1755,1802.4555272966418,22.49582526937893,Completed,
57,Warm_Common,2023,3305,1755,1707.2056847931326,21.307044863180224,Completed,
44,Warm_Common,2023,3305,1755,1799.9305891499318,22.464312387921286,Completed,
59,Warm_Common,2023,3305,1755,1699.7145198042244,21.21355021873409,Completed,
58,Warm_Common,2023,3305,1755,1709.695713040886,21.338122046239096,Completed,
63,Warm_Common,2023,3305,1755,1731.604294681341,21.61155549134761,Completed,
62,Warm_Common,2023,3305,1755,1718.308105930818,21.445610349095443,Completed,
50,Warm_Common,2023,3305,1755,1670.540070374298,20.84943398575813,Completed,
65,Warm_Common,2023,3305,1755,1711.3990705637343,21.359381063521344,Completed,
54,Warm_Common,2023,3305,1755,1746.7288178006506,21.800319443757,Completed,
56,Warm_Common,2023,3305,1755,1667.6030478630412,20.81277802158876,Completed,
66,Warm_Common,2023,3305,1755,1721.956984930312,21.49115074837777,Completed,
52,Warm_Common,2023,3305,1755,1833.576394953036,22.884234076379965,Completed,
61,Warm_Common,2023,3305,1755,1905.5880587602253,23.782986795562692,Completed,
60,Warm_Common,2023,3305,1755,1685.2206668320466,21.032657442738003,Completed,
64,Warm_Common,2023,3305,1755,1889.164040467011,23.578004292444085,Completed,
67,Warm_Common,2023,3305,1755,1681.8774633978385,20.990932074673733,Completed,
68,Warm_Common,2023,3305,1755,1735.8476547018024,21.664515403051247,Completed,
69,Warm_Common,2023,3305,1755,1779.239837598228,22.206078259783123,Completed,
71,Warm_Common,2023,3305,1755,1748.3694725637079,21.820795889537866,Completed,
76,Warm_Common,2023,3305,1755,1886.6375809548886,23.54647242334987,Completed,
73,Warm_Common,2023,3305,1755,1782.9269058857406,22.25209528638713,Completed,
74,Warm_Common,2023,3305,1755,1734.1376878263125,21.643173896720082,Completed,
70,Warm_Common,2023,3305,1755,1726.1961103771187,21.5440578098293,Completed,
72,Warm_Common,2023,3305,1755,1727.3514640605104,21.558477380349796,Completed,
77,Warm_Common,2023,3305,1755,1681.948347055466,20.99181674913715,Completed,
75,Warm_Common,2023,3305,1755,1743.2931353334166,21.7574398768032,Completed,
79,Warm_Common,2023,3305,1755,1758.8558471847496,21.951672711524157,Completed,
82,Warm_Common,2023,3305,1755,1675.0455402997627,20.905665200711713,Completed,
80,Warm_Common,2023,3305,1755,1796.623813143509,22.42304165800928,Completed,
83,Warm_Common,2023,3305,1755,1779.4916268841223,22.20922075494841,Completed,
81,Warm_Common,2023,3305,1755,1689.5546444242414,21.086748321075312,Completed,
78,Warm_Common,2023,3305,1755,1867.0353213098385,23.301823386975904,Completed,
86,Warm_Common,2023,3305,1755,1701.8562713100746,21.240280679994513,Completed,
90,Warm_Common,2023,3305,1755,1752.7099956801098,21.874968460303442,Completed,
88,Warm_Common,2023,3305,1755,1788.31614101571,22.31935646980241,Completed,
87,Warm_Common,2023,3305,1755,1659.9035661430894,20.716683447928684,Completed,
84,Warm_Common,2023,3305,1755,1785.612255892682,22.285610212901787,Completed,
85,Warm_Common,2023,3305,1755,1860.8313759019811,23.22439408580183,Completed,
89,Warm_Common,2023,3305,1755,1663.5373933635599,20.76203599115255,Completed,
91,Warm_Common,2023,3305,1755,1659.5111037557424,20.71178526034133,Completed,
0,Warm_Common,2024,2998,2062,1600.0887024855786,19.48148758555992,Completed,
92,Warm_Common,2023,3305,1755,1680.0734988198315,20.968417415463325,Completed,
3,Warm_Common,2024,2998,2062,1610.010196593797,19.602284303891352,Completed,
2,Warm_Common,2024,2998,2062,1617.4696355076057,19.693104873006593,Completed,
96,Warm_Common,2023,3305,1755,1701.5635147535684,21.236626886465686,Completed,
93,Warm_Common,2023,3305,1755,1772.7771017323048,22.125419084230533,Completed,
95,Warm_Common,2023,3305,1755,1671.9173900800422,20.866623837585962,Completed,
1,Warm_Common,2024,2998,2062,1666.7195217246692,20.292734784421835,Completed,
97,Warm_Common,2023,3305,1755,1785.1593122954848,22.279957180211035,Completed,
94,Warm_Common,2023,3305,1755,1711.5244602820007,21.360946009313338,Completed,
6,Warm_Common,2024,2998,2062,1572.0805740664423,19.140481486807655,Completed,
98,Warm_Common,2023,3305,1755,1676.4210580632846,20.92283256312066,Completed,
8,Warm_Common,2024,2998,2062,1599.502094388777,19.474345482539206,Completed,
5,Warm_Common,2024,2998,2062,1562.3640324872874,19.02218011773053,Completed,
99,Warm_Common,2023,3305,1755,1701.9178831484362,21.241049636082092,Completed,
9,Warm_Common,2024,2998,2062,1582.1398043188467,19.26295517778372,Completed,
10,Warm_Common,2024,2998,2062,1642.378587825568,19.99637771319219,Completed,
7,Warm_Common,2024,2998,2062,1545.89694524877,18.821689135506126,Completed,
4,Warm_Common,2024,2998,2062,1778.7545008277725,21.6567891966273,Completed,
12,Warm_Common,2024,2998,2062,1576.6912649289238,19.19661782266126,Completed,
13,Warm_Common,2024,2998,2062,1594.3485158705146,19.411599351172377,Completed,
15,Warm_Common,2024,2998,2062,1668.5413078620427,20.314915494755994,Completed,
14,Warm_Common,2024,2998,2062,1573.4761487388055,19.157472963975223,Completed,
11,Warm_Common,2024,2998,2062,1908.8671047676016,23.24094329661008,Completed,
16,Warm_Common,2024,2998,2062,1592.421588854953,19.38813852386097,Completed,
21,Warm_Common,2024,2998,2062,1567.3541569107354,19.082936153852025,Completed,
22,Warm_Common,2024,2998,2062,1558.256715760917,18.97217249022185,Completed,
24,Warm_Common,2024,2998,2062,1604.5106967657243,19.535326492451926,Completed,
18,Warm_Common,2024,2998,2062,1623.3278075720657,19.764429610298073,Completed,
26,Warm_Common,2024,2998,2062,1528.306828514471,18.607524983071656,Completed,
19,Warm_Common,2024,2998,2062,1590.1413989692753,19.360376631109936,Completed,
23,Warm_Common,2024,2998,2062,1673.756730273841,20.378414591281746,Completed,
20,Warm_Common,2024,2998,2062,1674.047454415967,20.38195423177596,Completed,
28,Warm_Common,2024,2998,2062,1607.745206053733,19.574707467045293,Completed,
27,Warm_Common,2024,2998,2062,1514.6878933682403,18.441710978155747,Completed,
17,Warm_Common,2024,2998,2062,1926.9287864739185,23.460848872713054,Completed,
30,Warm_Common,2024,2998,2062,1543.183951738033,18.788657748360514,Completed,
25,Warm_Common,2024,2998,2062,1572.3014233134245,19.143170382652418,Completed,
29,Warm_Common,2024,2998,2062,1624.4327021040513,19.777881982703924,Completed,
31,Warm_Common,2024,2998,2062,1538.029836035356,18.725905076636586,Completed,
32,Warm_Common,2024,2998,2062,1550.7135904982476,18.880333018489605,Completed,
35,Warm_Common,2024,2998,2062,1561.1031466565262,19.00682851152231,Completed,
34,Warm_Common,2024,2998,2062,1587.054709160635,19.32279539633583,Completed,
39,Warm_Common,2024,2998,2062,1590.7566993937792,19.367868070529976,Completed,
33,Warm_Common,2024,2998,2062,1756.5108921491126,21.385967594263498,Completed,
40,Warm_Common,2024,2998,2062,1589.896802127433,19.357398602247898,Completed,
36,Warm_Common,2024,2998,2062,1521.0478515801167,18.51914508962524,Completed,
38,Warm_Common,2024,2998,2062,1623.5749151053228,19.7674382074677,Completed,
37,Warm_Common,2024,2998,2062,1791.19647254303,21.80827337193218,Completed,
45,Warm_Common,2024,2998,2062,1584.3589212298507,19.28997349150937,Completed,
46,Warm_Common,2024,2998,2062,1537.8713370661449,18.723975311307818,Completed,
42,Warm_Common,2024,2998,2062,1615.100609162203,19.66426137372675,Completed,
48,Warm_Common,2024,2998,2062,1570.4987653614169,19.12122256284812,Completed,
43,Warm_Common,2024,2998,2062,1575.0613194092361,19.17677282072005,Completed,
49,Warm_Common,2024,2998,2062,1578.9643323049922,19.2242929970433,Completed,
41,Warm_Common,2024,2998,2062,1730.055554420279,21.063867117749,Completed,
44,Warm_Common,2024,2998,2062,1592.2265320259992,19.385763657276488,Completed,
52,Warm_Common,2024,2998,2062,1549.6365199149302,18.867219409747115,Completed,
47,Warm_Common,2024,2998,2062,1776.642368061034,21.63107344211297,Completed,
51,Warm_Common,2024,2998,2062,1618.2331655965752,19.702401046353955,Completed,
50,Warm_Common,2024,2998,2062,1530.6617415988894,18.636196649803573,Completed,
55,Warm_Common,2024,2998,2062,1575.0178408746124,19.176243458484574,Completed,
53,Warm_Common,2024,2998,2062,1629.9342877615793,19.84486518964835,Completed,
59,Warm_Common,2024,2998,2062,1594.1203121975857,19.408820913318124,Completed,
58,Warm_Common,2024,2998,2062,1529.5778928117422,18.623000514702667,Completed,
57,Warm_Common,2024,2998,2062,1536.3833043487646,18.70585813388789,Completed,
54,Warm_Common,2024,2998,2062,1628.2685845595124,19.82458482881467,Completed,
56,Warm_Common,2024,2998,2062,1675.2457118086318,20.396543320795363,Completed,
61,Warm_Common,2024,2998,2062,1524.7193002909175,18.563845913004208,Completed,
60,Warm_Common,2024,2998,2062,1548.5253724491508,18.85369090627935,Completed,
62,Warm_Common,2024,2998,2062,1595.2774980766612,19.422909946196352,Completed,
64,Warm_Common,2024,2998,2062,1578.7893994342955,19.222163144777305,Completed,
66,Warm_Common,2024,2998,2062,1547.9133617936996,18.846239520635617,Completed,
67,Warm_Common,2024,2998,2062,1642.4552453529222,19.99731103811672,Completed,
69,Warm_Common,2024,2998,2062,1616.4715011084081,19.68095233241526,Completed,
65,Warm_Common,2024,2998,2062,1686.3377854306261,20.531592142919614,Completed,
68,Warm_Common,2024,2998,2062,1565.6520719215741,19.06221283549198,Completed,
63,Warm_Common,2024,2998,2062,1770.3932481996703,21.554988815797746,Completed,
71,Warm_Common,2024,2998,2062,1758.1342050503144,21.405731842384938,Completed,
70,Warm_Common,2024,2998,2062,1600.1279840642915,19.481965848787976,Completed,
76,Warm_Common,2024,2998,2062,1566.7600819099603,19.075703139373193,Completed,
79,Warm_Common,2024,2998,2062,1539.2787590988112,18.741111033105266,Completed,
72,Warm_Common,2024,2998,2062,1643.9638515398442,20.015678702769538,Completed,
78,Warm_Common,2024,2998,2062,1574.4437930882625,19.16925428044343,Completed,
75,Warm_Common,2024,2998,2062,1767.5113911634025,21.51990147220973,Completed,
82,Warm_Common,2024,2998,2062,1560.528450818004,18.999831443280875,Completed,
77,Warm_Common,2024,2998,2062,1665.4647217514516,20.27745727507962,Completed,
74,Warm_Common,2024,2998,2062,1766.0290009764312,21.501852994035005,Completed,
73,Warm_Common,2024,2998,2062,1779.3703802101766,21.66428768500727,Completed,
81,Warm_Common,2024,2998,2062,1653.3535026784748,20.130000097455856,Completed,
84,Warm_Common,2024,2998,2062,1625.4633593791311,19.79043049759453,Completed,
83,Warm_Common,2024,2998,2062,1623.9276104930887,19.771732363665144,Completed,
85,Warm_Common,2024,2998,2062,1563.9137561248476,19.041048397819804,Completed,
87,Warm_Common,2024,2998,2062,1575.0203786710538,19.176274356802768,Completed,
86,Warm_Common,2024,2998,2062,1602.829917003548,19.514862570658067,Completed,
80,Warm_Common,2024,2998,2062,1793.2371843953163,21.833119558618115,Completed,
90,Warm_Common,2024,2998,2062,1565.9687603862556,19.066068598227883,Completed,
88,Warm_Common,2024,2998,2062,1560.7904593135581,19.003021463462584,Completed,
89,Warm_Common,2024,2998,2062,1622.3472784837115,19.752491418851324,Completed,
93,Warm_Common,2024,2998,2062,1591.0721424770127,19.37170867042948,Completed,
5,Cold_Common,2022,3817,1243,1750.8158090336894,21.3930474509574,Completed,
0,Cold_Common,2022,3817,1243,1712.2998238238308,20.9224243877183,Completed,
94,Warm_Common,2024,2998,2062,1612.5574661589665,19.633297959780453,Completed,
4,Cold_Common,2022,3817,1243,1782.5647166617032,21.78098425384532,Completed,
92,Warm_Common,2024,2998,2062,1742.4761609163913,21.21509116606786,Completed,
98,Warm_Common,2024,2998,2062,1548.2574194421638,18.850428510156547,Completed,
91,Warm_Common,2024,2998,2062,1691.2491149975324,20.591388831589217,Completed,
95,Warm_Common,2024,2998,2062,1680.72759927074,20.46328669719231,Completed,
96,Warm_Common,2024,2998,2062,1672.3381704449534,20.36114326397788,Completed,
7,Cold_Common,2022,3817,1243,1791.3909758470252,21.888831453186217,Completed,
9,Cold_Common,2022,3817,1243,1933.032323694711,23.619533255105345,Completed,
97,Warm_Common,2024,2998,2062,1756.0793124505478,21.38071300148579,Completed,
8,Cold_Common,2022,3817,1243,1977.3209247515297,24.160691347839254,Completed,
11,Cold_Common,2022,3817,1243,2020.6942725671338,24.69066605056839,Completed,
6,Cold_Common,2022,3817,1243,1748.0597563669205,21.35937151247586,Completed,
3,Cold_Common,2022,3817,1243,1755.2626965151771,21.44738353497588,Completed,
99,Warm_Common,2024,2998,2062,1720.530432829521,20.947896335796074,Completed,
10,Cold_Common,2022,3817,1243,1839.2901105968103,22.4741063046439,Completed,
2,Cold_Common,2022,3817,1243,2012.1843226588587,24.586683803404718,Completed,
14,Cold_Common,2022,3817,1243,1995.9910150307894,24.388819358334146,Completed,
17,Cold_Common,2022,3817,1243,1715.7505957050282,20.964589032460474,Completed,
15,Cold_Common,2022,3817,1243,1790.196960429297,21.87424189536018,Completed,
18,Cold_Common,2022,3817,1243,1785.308322770628,21.814508109051634,Completed,
1,Cold_Common,2022,3817,1243,1708.5215869034773,20.87625847963075,Completed,
12,Cold_Common,2022,3817,1243,1940.7760355679218,23.714152914520902,Completed,
22,Cold_Common,2022,3817,1243,1742.063892556593,21.28610863791077,Completed,
16,Cold_Common,2022,3817,1243,1608.4700413957917,19.65373841238914,Completed,
21,Cold_Common,2022,3817,1243,1618.5189184258945,19.776524659819973,Completed,
13,Cold_Common,2022,3817,1243,1765.1464901328134,21.568152644305698,Completed,
23,Cold_Common,2022,3817,1243,1688.605266534026,20.632902905324336,Completed,
26,Cold_Common,2022,3817,1243,1762.523467311182,21.53610218451514,Completed,
30,Cold_Common,2022,3817,1243,1610.5574758313514,19.67924456997595,Completed,
28,Cold_Common,2022,3817,1243,1675.5678543877232,20.473600039057963,Completed,
33,Cold_Common,2022,3817,1243,1972.703941748468,24.10427688324787,Completed,
